User ID,GENDER,AGE,WORKING,REGION,Hours Listening to Music
21050,Male,36,Employed 30+ hours a week,North,Less than an hour
28781,Female,36,Employed 8-29 hours per week,North,3 hours
1761,Female,41,,Centre,
14310,Female,50,,North,1
49855,Female,39,Temporarily unemployed,South,Less than an hour
45702,Female,69,,Centre,
26489,Male,32,Employed 30+ hours a week,South,2 hours
28389,Female,27,Self-employed,South,1 hour
34581,Male,61,Employed 8-29 hours per week,South,Less than an hour
34350,Female,49,Full-time housewife / househusband,South,3 hours
8864,Male,31,,Centre,0
3809,Female,50,Other,North,3 hours
20439,Female,48,Self-employed,South,1 hour
47121,Female,21,,Centre,0
27151,Female,56,Employed 8-29 hours per week,North,1 hour
11487,Female,40,Full-time housewife / househusband,North,2 hours
4052,Male,,Self-employed,South,5 hours
38535,Male,13,Full-time student,North,Less than an hour
40627,Female,48,Employed 30+ hours a week,Midlands,12 hours
32990,Female,22,,,4
46837,Female,20,,Centre,2
8660,Female,36,,Centre,
8317,Male,51,,North,5
41049,Female,67,Retired from full-time employment (30+ hours per week),Midlands,1 hour
29999,Male,63,Retired from full-time employment (30+ hours per week),North,Less than an hour
16851,Female,64,Retired from full-time employment (30+ hours per week),South,1 hour
28733,Female,43,Employed 30+ hours a week,North,0 Hours
45797,Male,48,,South,3
42861,Male,28,Employed 30+ hours a week,South,Less than an hour
30352,Male,63,Self-employed,Midlands,3 hours
4697,Male,63,Retired from full-time employment (30+ hours per week),North,Less than an hour
1185,Male,44,,North,3
31192,Female,63,Employed 8-29 hours per week,South,1 hour
7235,Male,39,,North,0
3946,Male,39,Employed 30+ hours a week,North,Less than an hour
41026,Female,22,Full-time student,Midlands,1 hour
959,Male,64,,North,1
37407,Male,23,Prefer not to state,Midlands,0 Hours
49417,Male,54,Self-employed,South,1 hour
47932,Female,18,In unpaid employment (e.g. voluntary work),South,3 hours
43035,Male,50,Employed 8-29 hours per week,Midlands,5 hours
36987,Male,13,Full-time student,South,1 hour
41060,Female,19,Full-time student,North,8 hours
27471,Male,36,Employed 8-29 hours per week,Midlands,1 hour
15776,Female,40,,South,2
5711,Female,21,,Centre,
40084,Male,41,Temporarily unemployed,North,2 hours
7798,Female,21,,South,4
28339,Male,63,Retired from full-time employment (30+ hours per week),North,Less than an hour
34205,Male,64,Employed 30+ hours a week,South,2 hours
41831,Male,59,Employed 30+ hours a week,Midlands,
5496,Male,46,Full-time housewife / househusband,North,
31765,Male,21,Employed 30+ hours a week,North,2 hours
33331,Female,65,Retired from full-time employment (30+ hours per week),South,1 hour
27978,Female,60,Full-time housewife / househusband,Midlands,1 hour
1845,Female,65,Employed 8-29 hours per week,Midlands,1 hour
14659,Male,50,,South,1
14945,Male,45,,South,
40449,Female,37,Other,South,Less than an hour
34850,Male,51,Employed 30+ hours a week,Midlands,1 hour
13184,Female,46,Full-time housewife / househusband,South,
20045,Female,36,Employed 30+ hours a week,Northern Ireland,3 hours
16823,Female,23,Full-time housewife / househusband,South,2 hours
40960,Female,24,Employed 8-29 hours per week,South,1 hour
37489,Female,61,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
32050,Female,61,Self-employed,South,Less than an hour
18640,Male,31,Self-employed,Midlands,
6272,Male,30,,North,4
40093,Male,67,Retired from full-time employment (30+ hours per week),North,Less than an hour
30472,Male,23,Temporarily unemployed,Midlands,1 hour
42725,Male,37,Employed 30+ hours a week,North,1 hour
23647,Female,44,Employed 30+ hours a week,North,3 hours
9530,Female,54,,North,1
42038,Male,49,Employed 30+ hours a week,Midlands,4 hours
35773,Female,52,Other,Midlands,1 hour
2932,Female,27,Temporarily unemployed,North,3 hours
35844,Male,27,Employed 8-29 hours per week,North,6 hours
33886,Male,54,Retired from full-time employment (30+ hours per week),Midlands,0 Hours
46507,Female,47,,Centre,1
32753,Female,60,,,0
1126,Female,43,,Centre,
25908,Female,15,Full-time student,North,1 hour
17490,Male,15,Other,South,1 hour
23423,Male,62,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
5447,Female,45,Other,Midlands,1 hour
42677,Female,30,Employed 8-29 hours per week,Midlands,1 hour
49649,Male,22,Temporarily unemployed,South,3 hours
4744,Male,45,Employed 30+ hours a week,South,2 hours
47648,Male,14,Employed 8-29 hours per week,Midlands,1 hour
42456,Male,40,Employed 30+ hours a week,South,Less than an hour
3992,Male,38,Employed 30+ hours a week,South,1 hour
15851,Male,18,,North,10
25405,Female,21,Full-time student,North,1 hour
1271,Female,48,,North,1
11708,Male,23,Employed 30+ hours a week,Midlands,1 hour
25981,Female,21,Full-time student,North,1 hour
29339,Male,40,Employed 30+ hours a week,Midlands,1 hour
5344,Female,51,Employed 30+ hours a week,North,3 hours
19223,Male,14,Full-time student,North,1 hour
46840,Female,41,,North,1
47647,Female,23,Other,Midlands,15 hours
7937,Male,59,,Centre,1
47878,Male,51,Self-employed,North,
46777,Male,28,,Centre,0
33045,Female,43,,,2
12148,Female,25,Employed 30+ hours a week,North,1 hour
16054,Female,21,,North,2
13773,Female,70,,North,2
13901,Female,22,,North,2
47235,Male,32,,North,3
34489,Female,26,Employed 30+ hours a week,South,15 hours
21219,Male,31,Employed 8-29 hours per week,South,
17144,Male,13,Full-time student,North,2 hours
32875,Male,38,,,3
32260,Female,14,,,3
32118,Male,49,Employed 30+ hours a week,North,4 hours
36311,Male,54,Retired from full-time employment (30+ hours per week),South,2 hours
4620,Female,39,Full-time housewife / househusband,North,15 hours
10442,Female,20,,Centre,3
5183,Male,23,Employed 8-29 hours per week,South,2 hours
24323,Male,23,Employed 30+ hours a week,South,2 hours
26480,Male,52,Employed 30+ hours a week,North,1 hour
47428,Female,58,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
42792,Male,14,Full-time student,Midlands,3 hours
49768,Male,54,Employed 30+ hours a week,South,1 hour
43642,Female,15,Full-time student,North,3 hours
13216,Male,46,Employed 30+ hours a week,South,2 hours
11438,Female,22,Employed 30+ hours a week,North,1 hour
10586,Male,64,,North,
16477,Female,60,,North,1
18116,Male,47,Employed 30+ hours a week,North,1 hour
42945,Female,26,Full-time housewife / househusband,Midlands,1 hour
12031,Male,42,Employed 30+ hours a week,South,2 hours
39025,Male,23,Employed 30+ hours a week,Midlands,1 hour
27813,Female,24,Employed 30+ hours a week,South,1 hour
19987,Female,54,Employed 8-29 hours per week,South,Less than an hour
31629,Female,31,Full-time housewife / househusband,North,
10682,Male,45,,North,3
5340,Female,63,Retired from full-time employment (30+ hours per week),Midlands,
15417,Female,55,,North,5
40939,Female,23,Temporarily unemployed,South,8 hours
49680,Male,64,Employed part-time less than 8 hours per week,Midlands,Less than an hour
10032,Male,49,,South,4
5654,Female,67,,South,
21021,Female,35,Full-time housewife / househusband,North,1 hour
5515,Male,46,Employed 30+ hours a week,North,4 hours
46161,Male,53,,Centre,
37128,Female,35,Employed 8-29 hours per week,South,Less than an hour
30413,Male,40,Employed 30+ hours a week,South,2 hours
3727,Male,23,Employed part-time less than 8 hours per week,South,1 hour
36301,Male,64,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
35594,Female,26,Temporarily unemployed,Midlands,5 hours
11305,Male,53,Employed 30+ hours a week,South,Less than an hour
8274,Male,53,,South,
42156,Male,23,Temporarily unemployed,North,3 hours
28392,Female,37,Employed 30+ hours a week,North,2 hours
12972,Male,15,Full-time student,South,4 hours
32031,Female,38,Employed 30+ hours a week,Midlands,1 hour
15104,Male,60,,Midlands,4
4241,Female,15,Full-time student,Midlands,4 hours
7348,Female,34,,Centre,
9027,Female,20,,North,2
10253,Female,28,,Centre,
30006,Male,21,Self-employed,North,4 hours
30976,Male,19,Temporarily unemployed,Midlands,Less than an hour
34237,Female,60,Employed 8-29 hours per week,South,4 hours
29517,Male,30,Employed 30+ hours a week,North,1 hour
9962,Male,60,,South,
13494,Male,64,Retired from full-time employment (30+ hours per week),North,1 hour
13699,Female,67,,South,
33341,Female,15,Full-time housewife / househusband,Midlands,3 hours
4514,Male,32,Temporarily unemployed,Midlands,Less than an hour
26778,Female,61,Other,North,Less than an hour
24124,Female,33,Employed 8-29 hours per week,North,Less than an hour
45316,Male,60,Retired from full-time employment (30+ hours per week),North,2 hours
25976,Female,,Full-time student,Midlands,3 hours
28842,Female,51,Full-time housewife / househusband,North,Less than an hour
25639,Male,14,Full-time student,Midlands,Less than an hour
188,Male,19,,South,0
17944,Male,53,Temporarily unemployed,South,Less than an hour
40022,Male,43,Self-employed,Midlands,2 hours
41059,Female,24,Employed 8-29 hours per week,Midlands,2 hours
39950,Male,50,Employed 30+ hours a week,North,2 hours
7383,Female,36,,Centre,1
12458,Male,22,Part-time student,South,
47401,Female,18,Full-time student,Midlands,2 hours
4395,Male,51,Employed 30+ hours a week,South,2 hours
2592,Female,58,Employed 30+ hours a week,Midlands,
35949,Male,24,Employed 30+ hours a week,North,3 hours
26096,Female,21,Employed 30+ hours a week,South,3 hours
36314,Female,21,Full-time student,South,2 hours
40404,Female,63,Retired from full-time employment (30+ hours per week),South,2 hours
37813,Female,32,Employed 30+ hours a week,North,Less than an hour
35409,Male,34,Employed 30+ hours a week,Midlands,0 Hours
28166,Male,51,Employed 30+ hours a week,South,5 hours
49050,Male,43,Employed 30+ hours a week,North,Less than an hour
42142,Male,59,Employed 30+ hours a week,North,2 hours
19973,Female,61,Retired from full-time employment (30+ hours per week),South,Less than an hour
49071,Male,29,Other,Midlands,Less than an hour
171,Male,14,,Centre,1
17191,Female,66,Full-time housewife / househusband,Midlands,1 hour
48033,Male,58,Retired from full-time employment (30+ hours per week),North,1 hour
30742,Male,28,Employed 30+ hours a week,South,2 hours
6515,Male,55,,South,
35744,Male,38,Employed 30+ hours a week,Midlands,1 hour
42256,Male,56,Retired from full-time employment (30+ hours per week),South,2 hours
42856,Male,14,Full-time student,South,3 hours
21382,Male,80,Retired from full-time employment (30+ hours per week),Midlands,0 Hours
49673,Male,44,Employed 30+ hours a week,South,1 hour
47520,Female,13,Full-time student,North,7 hours
36763,Female,54,Employed 30+ hours a week,Midlands,1 hour
22565,Male,63,Employed 30+ hours a week,Midlands,3 hours
45571,Male,70,,South,1
10940,Male,72,,South,1
37907,Male,42,Employed 30+ hours a week,North,1 hour
11359,Male,64,Employed 30+ hours a week,North,2 hours
28575,Male,64,Employed 30+ hours a week,South,3 hours
46243,Male,61,,South,2
4583,Female,43,Full-time housewife / househusband,Midlands,6 hours
17030,Female,15,Full-time student,Midlands,Less than an hour
2759,Female,50,Employed 8-29 hours per week,Midlands,Less than an hour
14142,Female,42,,South,1
32699,Male,26,,,2
25270,Male,45,Other,North,Less than an hour
34359,Female,38,Employed 30+ hours a week,Midlands,2 hours
48610,Male,43,Employed 30+ hours a week,North,0 Hours
3703,Male,19,Full-time student,South,6 hours
8572,Female,62,,North,
19116,Female,39,Employed 8-29 hours per week,Midlands,1 hour
26148,Male,31,Employed 30+ hours a week,Midlands,1 hour
48260,Female,25,Employed 8-29 hours per week,South,3 hours
37921,Male,30,Employed 30+ hours a week,South,1 hour
6817,Female,35,,Centre,
50176,Female,26,Full-time housewife / househusband,Midlands,3 hours
37950,Female,40,Employed part-time less than 8 hours per week,Northern Ireland,2 hours
35291,Male,24,Employed 30+ hours a week,North,2 hours
46967,Female,29,,North,2
41312,Male,14,Full-time student,North,2 hours
32373,Male,72,,,1
38186,Male,36,Employed 30+ hours a week,Midlands,5 hours
18303,Female,56,Employed 30+ hours a week,South,2 hours
50696,Female,35,Employed 30+ hours a week,South,3 hours
43054,Male,62,Retired from full-time employment (30+ hours per week),North,1 hour
9272,Male,38,,North,1
24486,Female,57,Full-time housewife / househusband,Midlands,16+ hours
35878,Male,24,Employed 8-29 hours per week,Midlands,11 hours
12820,Male,25,Full-time student,South,8 hours
7756,Male,22,,North,1
42747,Female,70,Retired from full-time employment (30+ hours per week),Midlands,2 hours
34817,Female,49,Employed 30+ hours a week,Midlands,1 hour
17633,Male,16,Full-time student,North,4 hours
32989,Male,34,,,2
48116,Male,18,Full-time student,North,1 hour
46494,Male,25,,South,
11375,Male,14,Full-time student,North,2 hours
45600,Female,68,,Centre,
21460,Male,13,Full-time student,North,1 hour
1937,Female,74,Retired from full-time employment (30+ hours per week),North,Less than an hour
47626,Male,14,Temporarily unemployed,Midlands,3 hours
7190,Female,27,,North Ireland,1
893,Male,53,,North,1
5300,Female,15,Employed 30+ hours a week,Midlands,6 hours
46643,Male,52,,South,2
40965,Female,18,Full-time student,South,2 hours
37824,Male,49,Employed 30+ hours a week,North,2 hours
11480,Female,52,Employed 30+ hours a week,North,2 hours
16699,Male,68,Retired from full-time employment (30+ hours per week),North,0 Hours
27590,Female,35,Employed 8-29 hours per week,North,1 hour
8742,Female,57,,North,0
33384,Male,14,Full-time student,North,3 hours
27639,Female,27,Employed 30+ hours a week,South,1 hour
21255,Female,54,Employed 8-29 hours per week,North,0 Hours
30210,Male,37,Employed 30+ hours a week,North,2 hours
10519,Male,18,,North,
36594,Male,56,Other,Midlands,8 hours
35056,Male,26,Employed 30+ hours a week,Midlands,3 hours
2325,Female,20,Full-time student,Midlands,Less than an hour
34224,Female,37,Full-time housewife / househusband,North,Less than an hour
20999,Female,29,Temporarily unemployed,Midlands,8 hours
33100,Female,48,,,1
29867,Female,26,Employed 8-29 hours per week,South,Less than an hour
7455,Male,72,,Centre,
16838,Female,17,Full-time student,North,2 hours
38631,Male,13,Full-time student,South,2 hours
30238,Male,55,Retired from full-time employment (30+ hours per week),South,Less than an hour
18649,Male,31,Employed 30+ hours a week,Midlands,1 hour
45505,Male,29,Employed 30+ hours a week,Midlands,1 hour
15328,Male,24,,South,1
50651,Female,46,Employed 30+ hours a week,Midlands,
34673,Female,49,Self-employed,South,0 Hours
48725,Male,32,Employed 30+ hours a week,Midlands,Less than an hour
24563,Female,45,Employed 30+ hours a week,Midlands,Less than an hour
40625,Female,34,Employed 8-29 hours per week,South,Less than an hour
36425,Female,47,Employed 30+ hours a week,North,4 hours
26219,Male,42,Employed 30+ hours a week,South,
11344,Female,15,Full-time student,Midlands,4 hours
3966,Male,18,Full-time student,South,16+ hours
49316,Female,13,Other,South,1 hour
37599,Female,62,Self-employed,South,1 hour
20638,Male,22,Employed 30+ hours a week,South,8 hours
17206,Female,67,Retired from full-time employment (30+ hours per week),South,Less than an hour
